INFO 2024-08-18 10:44:07,878 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-18 10:44:08,527 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1723900344.4745693
DEBUG 2024-08-18 10:44:08,527 autoreload File C:\Self_Projects\Testing1\myproject\myapp\views.py first seen with mtime 1723958008.4058614
DEBUG 2024-08-18 10:44:08,528 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\views\static.py first seen with mtime 1723900345.3370364
DEBUG 2024-08-18 10:44:08,528 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1723900343.0026155
DEBUG 2024-08-18 10:44:08,528 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\urllib\request.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,529 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1723900340.0158613
DEBUG 2024-08-18 10:44:08,530 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1723900339.8064654
DEBUG 2024-08-18 10:44:08,530 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,531 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1723900313.678325
DEBUG 2024-08-18 10:44:08,531 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\validators.py first seen with mtime 1723900339.7592015
DEBUG 2024-08-18 10:44:08,532 autoreload File C:\Self_Projects\venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1723900290.3461075
DEBUG 2024-08-18 10:44:08,532 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\pathlib.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,533 autoreload File C:\Self_Projects\venv\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1723900290.3558466
DEBUG 2024-08-18 10:44:08,533 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\backends\mysql\features.py first seen with mtime 1723900340.667226
DEBUG 2024-08-18 10:44:08,534 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1723900339.9028323
DEBUG 2024-08-18 10:44:08,534 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,534 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,535 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1723900327.2309594
DEBUG 2024-08-18 10:44:08,536 autoreload File C:\Self_Projects\Testing1\myproject\myapp\all_apis\test_apis.py first seen with mtime 1723906283.7279558
DEBUG 2024-08-18 10:44:08,536 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\subprocess.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,537 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1723900345.1629407
DEBUG 2024-08-18 10:44:08,537 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\backends\mysql\client.py first seen with mtime 1723900340.6360164
DEBUG 2024-08-18 10:44:08,537 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1723900313.88063
DEBUG 2024-08-18 10:44:08,538 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1723900296.3420832
DEBUG 2024-08-18 10:44:08,538 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,538 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\mime\__init__.py first seen with mtime 1696233358.0
